88000,35.26214
88400,35.2747
88800,35.3194
89200,35.26617
89600,35.275883
90000,34.823154
90400,34.68112
90800,34.44034
91200,34.425747
91600,34.289745
91900,34.30601
92300,34.188187
92700,33.977352
93100,33.862736
93500,34.040436
93900,33.66654
94300,33.32543
94700,32.97062
95100,32.961494
95500,33.331703
95900,32.984463
96200,32.700466
96600,32.437984
97000,32.431217
97400,32.272446
97800,32.00064
98200,32.193604
98600,31.810863
99000,31.898024
99400,31.860628
99800,31.568348
100200,31.552845
100500,31.135689
100900,31.385157
101300,30.958157
101700,30.845453
102100,30.75382
102500,30.559183
102900,30.658924
103300,30.429237
103600,30.227255
104000,30.12701
104400,29.984406
104800,29.982649
105200,29.98078
105600,29.375875
106000,29.51144
106400,29.556063
106800,29.251755
107200,29.274956
107600,29.120602
108000,29.258566
108400,28.93482
108800,28.912558
109100,28.729683
109500,28.625431
109900,28.436028
110300,28.466814
110700,28.224682
111100,28.045063
111400,28.067995
111800,28.075472
112200,28.01242
112600,27.883171
113000,27.84395
113400,27.67764
113800,27.49864
114200,27.340565
114600,27.315498
115000,27.335657
115400,27.278698
115800,27.153423
116200,27.039484
116600,27.04995
117000,26.870598
117300,26.776367
117700,26.860607
118100,26.648966
118500,26.8275
118900,26.591208
119300,26.440948
119600,26.317247
120000,26.162205
120400,26.20337
120800,26.07971
121200,26.071672
121600,26.076206
122000,25.583405
122400,25.731634
122800,25.688416
123200,25.567192
123600,25.503887
123900,25.423744
124300,25.32287
124700,25.195765
125100,25.21079
125500,25.017723
125900,24.971323
126300,24.937923
126700,24.7597
127100,24.816517
127400,24.78704
127800,24.649874
128200,24.618307
128600,24.621983
129000,24.45962
129400,24.357815
129700,24.241259
130100,24.234623
130500,24.137865
130900,24.0845
131300,24.03659
131600,24.004175
132000,23.943914
132400,23.829258
132800,23.803791
133200,23.598248
133600,23.603588
134000,23.647886
134400,23.42249
134800,23.448586
135200,23.355667
135600,23.344084
136000,23.245314
136400,23.077713
136800,22.93879
137200,23.05701
137600,22.842297
137900,22.793835
138300,22.80866
138700,22.760862
139100,22.664232
139500,22.917688
139900,22.725761
140200,22.526495
140600,22.276
141000,22.399477
141400,22.371624
141800,22.33848
142100,22.213917
142500,22.17753
142900,22.117392
143300,22.18198
143600,22.000732
144000,21.955473
144400,21.954792
144800,21.849005
145200,21.796913
145600,21.748688
146000,21.701557
146400,21.641378
146800,21.549482
147200,21.464643
147600,21.397385
148000,21.362255
148400,21.358366
148800,21.406223
149200,21.137915
149500,21.09471
149900,21.258453
150300,20.89845
150700,20.99047
151100,20.926397
151500,20.790693
151900,20.89981
152200,20.795183
152600,20.564041
153000,20.680508
153400,20.50579
153800,20.567825
154200,20.500135
154500,20.525747
154900,20.423038
155300,20.40592
155700,20.433027
156000,20.326313
156400,19.067457
